-1.10133 -0.145989 -5.52466 -0.280583 0.0287323 0.9594
-0.690437 -0.215169 -5.31578 -0.583509 -0.352012 0.73185
-1.65623 -0.0983917 -5.90973 -0.139285 0.145955 0.979437
-1.33941 -0.196744 -5.78919 -0.474526 -0.286564 0.83229
-1.29869 -0.209329 -5.76723 -0.506919 -0.273678 0.817394
-1.22848 -0.231173 -5.7145 -0.52357 -0.189962 0.830535
-1.18684 -0.239781 -5.69484 -0.537668 -0.170879 0.82566
-1.51141 -0.217636 -5.8532 -0.14673 -0.125988 0.98112
-0.603187 -0.362029 -5.3309 0.0793662 0.764346 -0.639904
-1.52362 -0.242512 -5.8536 -0.0882631 -0.006703 0.996075
-1.55953 -0.234137 -5.88831 -0.096055 -0.00836096 0.995341
-1.05999 -0.314582 -5.55547 -0.100152 -0.101142 0.989818
0.765162 -0.601488 -4.41819 -0.583261 -0.241857 0.775443
0.601586 -0.593092 -4.61571 -0.2804 -0.0343746 0.959268
-0.0641737 -0.525753 -4.97575 -0.0840946 0.259498 0.962075
-1.29786 -0.422557 -5.81658 -0.527887 -0.272375 0.804455
-0.60721 -0.648838 -5.37521 0.0595125 0.779178 0.623971
-0.750382 -0.816376 -5.00458 -0.0969611 0.857326 0.505559
-2.31465 -0.64623 -5.32283 -0.20383 0.429331 0.879845
-2.1944 -0.831642 -4.75203 -0.128867 0.783342 0.608086
0.606958 -1.34131 -3.62678 0.0183468 0.939104 0.343144
0.688131 -1.3611 -3.56898 0.0208366 0.946372 0.322407
-0.0700479 1.04944 -5.22596 -0.429681 0.872161 0.233898
-0.220694 0.94018 -5.24435 -0.526423 0.819644 0.225972
-0.162803 0.928199 -5.20306 -0.526423 0.819644 0.225972
-1.782 0.848906 -5.86341 -0.547704 0.468612 0.693126
-1.03277 0.733851 -5.45519 -0.413857 0.903813 0.108831
-0.396476 0.51047 -5.02417 0.153168 0.986436 0.0590269
-0.306296 0.490107 -4.94411 -0.427321 0.889045 0.164306
-1.92934 0.540768 -5.84992 0.840936 -0.2245 -0.492368
0.677332 0.389148 -4.49342 -0.220848 0.397971 0.890419
-1.88977 0.495867 -5.84168 -0.609653 0.452882 0.650554
-1.81763 0.412949 -5.84383 -0.441192 0.280258 0.852529
-1.94459 0.346294 -5.94401 -0.349019 0.205443 0.914319
-0.659529 0.271776 -5.0219 -0.524733 -0.313345 0.791499
-0.453194 0.216776 -4.91302 -0.472318 0.0984782 0.875909
-0.843304 0.22714 -5.18096 -0.538336 -0.634909 0.554152
-0.559412 0.205198 -4.985 -0.49073 -0.0890401 0.86675
-0.565647 0.169368 -4.99986 -0.497549 -0.0810186 0.863644
-0.621489 0.161143 -5.04092 -0.586595 -0.190372 0.787188
-0.489555 0.143607 -4.96661 -0.499372 -0.136653 0.855543
-1.89028 0.186204 -6.0767 -0.276528 0.00695395 0.960981
-0.713782 0.147881 -5.1195 -0.57601 -0.572597 0.583392
-1.06481 0.135266 -5.37291 -0.469776 -0.185807 0.86301
-0.206963 0.113835 -4.77542 -0.471163 -0.00803376 0.88201
-0.492891 0.0431026 -4.99789 -0.520161 -0.181612 0.834536
-1.89656 0.055743 -6.13875 -0.372299 -0.103478 0.922326
-0.428094 -0.00627116 -4.97463 -0.52912 -0.171697 0.830994
-0.506942 -0.0404667 -5.03932 0.183791 0.889925 -0.417437
-1.82337 -0.0451989 -6.08695 -0.382439 -0.109239 0.917501
-1.5155 -0.0499157 -5.8039 -0.137445 -0.131138 0.98179
0.0759409 -0.0746702 -4.66433 -0.525434 -0.122389 0.841986
-0.301373 -0.0817895 -4.9089 -0.491535 -0.27577 0.826041
1.68611 -0.085481 -4.68558 -0.243818 -0.0519456 0.968429
1.71392 -0.0907234 -4.67348 -0.141628 -0.104731 0.984364
-0.76285 -0.110473 -5.35792 0.619481 0.352205 -0.701566
0.433497 -0.102911 -4.43634 -0.488984 -0.116163 0.864523
-0.684999 -0.123966 -5.28228 0.719677 0.313325 -0.619591
0.470934 -0.109233 -4.41295 -0.490886 -0.16752 0.854966
0.175052 -0.109502 -4.6078 -0.209465 0.197828 0.957595
-2.0634 -0.147086 -6.23291 -0.359386 -0.066298 0.930831
-0.553855 -0.182669 -5.13722 -0.0913976 -0.635835 0.766395
-1.04693 -0.209063 -5.51184 -0.132755 -0.0927607 0.986799
-0.709584 -0.206343 -5.32522 -0.577073 -0.357256 0.734408
0.472308 -0.180244 -4.44379 -0.53653 -0.314213 0.783202
-1.82813 -0.257041 -6.09741 -0.466839 0.0541481 0.882683
-0.686227 -0.253861 -5.34274 -0.55771 -0.319414 0.766117
-0.517626 -0.25578 -5.13349 -0.0665806 -0.49399 0.866915
0.702627 -0.222608 -4.31827 0.0491346 -0.0271028 0.998424
0.498212 -0.225357 -4.43716 -0.537264 -0.313929 0.782813
-0.041273 -0.251659 -4.887 -0.0716216 -0.0482659 0.996263
-0.492299 -0.269038 -5.13135 0.0401123 0.112441 0.992848
-1.04098 -0.314589 -5.49288 0.0174904 -0.137289 0.990377
0.616412 -0.262844 -4.38821 -0.53146 -0.309832 0.788387
-0.502671 -0.325419 -5.16374 0.0358796 -0.0288005 0.998941
0.532533 -0.284755 -4.44455 -0.545294 -0.315147 0.776747
0.826278 -0.308904 -4.2757 0.139548 -0.0862011 0.986456
-0.420078 -0.386457 -5.11876 0.0187173 -0.232435 0.972432
0.575084 -0.343087 -4.44033 -0.55245 -0.309054 0.774135
-0.456475 -0.399414 -5.16507 0.0314863 -0.195673 0.980164
-2.72274 -0.462531 -5.83964 -0.380591 0.506334 0.773807
-0.0433415 -0.409674 -4.95197 -0.0744794 0.0853419 0.993564
-0.499435 -0.448876 -5.22302 0.0556471 -0.091969 0.994206
0.512111 -0.430641 -4.5827 -0.166589 -0.159223 0.973086
-0.336357 -0.491596 -5.11396 0.0310765 0.26987 0.962395
-0.781909 -0.572354 -5.46823 -0.21874 0.361073 0.90652
1.12074 -0.447652 -4.13227 0.138571 0.366246 0.920142
1.09425 -0.471293 -4.16962 0.0295577 0.513903 0.857339
0.582662 -0.544483 -4.57299 -0.201015 -0.0862811 0.975781
0.470182 -0.560764 -4.65837 -0.138172 -0.0127915 0.990326
0.5096 -0.568844 -4.63892 -0.168063 0.0315971 0.98527
0.53029 -0.571079 -4.62854 -0.152596 0.00754005 0.98826
-1.66222 -0.677357 -5.35116 -0.195296 0.559817 0.805273
1.06129 -0.545695 -4.21105 0.183731 -0.350479 0.918372
0.935904 -0.59571 -4.30769 -0.541591 -0.269561 0.796251
0.472819 -0.65771 -4.70493 -0.141015 0.170616 0.975195
0.509356 -0.669476 -4.67955 -0.112001 0.0913078 0.989504
0.807204 -0.64916 -4.39968 -0.561797 -0.249857 0.788641
0.263117 -0.736599 -4.79924 -0.257432 0.471055 0.843703
0.794959 -0.843612 -4.48116 -0.38687 0.11723 0.914652
0.74305 -0.880972 -4.53255 -0.340947 0.249627 0.906334
0.661187 -0.922627 -4.59399 -0.24216 0.43584 0.866835
0.854048 -0.906692 -4.4735 -0.347697 0.196682 0.916746
-0.448413 -0.971484 -4.66001 -0.0996815 0.922915 0.371876
0.843535 -0.951615 -4.47972 -0.348127 0.258417 0.901126
-1.72344 -1.0622 -4.17882 -0.0527675 0.819396 0.570795
0.783439 -1.28653 -4.18809 0.0243127 0.849899 0.526384
1.48565 -1.31869 -3.69337 -0.006507 0.868703 0.49529
-0.238594 -1.31915 -3.71389 0.0115665 0.94009 0.340731
-1.69461 1.94127 -6.17648 -0.418765 0.568212 0.708358
-1.73882 1.57108 -6.35837 0.925961 -0.283891 -0.249001
-1.86623 1.40272 -6.27014 0.962962 -0.269082 0.0172664
-0.120754 1.0817 -5.26546 -0.340716 0.915989 0.211842
0.187054 1.09301 -5.3888 0.38771 0.921576 -0.0194443
-1.42487 1.06355 -5.81146 -0.489361 0.503868 0.711788
-1.33294 1.04503 -5.7576 -0.508997 0.526428 0.681025
-1.33353 0.982095 -5.71715 -0.496878 0.425654 0.756261
-1.27135 1.05276 -6.18895 -0.0714142 0.996079 0.0522225
0.765699 0.679306 -4.68465 0.256094 0.952212 0.16646
-2.02932 0.582479 -5.91012 0.927215 -0.167149 -0.335163
-0.241155 0.470839 -4.93532 -0.426074 0.886856 0.178735
-1.62621 0.362431 -5.70411 -0.25708 -0.00751293 0.966361
-0.535161 0.238795 -4.95884 -0.483474 -0.0250626 0.875
-0.901849 0.216543 -5.25142 -0.547033 -0.398456 0.736198
-1.19931 0.192529 -5.43798 -0.544984 -0.166859 0.821675
-0.348373 0.164322 -4.83784 -0.482172 0.0880742 0.871638
-1.89446 0.209454 -6.07461 -0.350751 0.0268258 0.936085
-1.81477 0.16989 -6.0032 -0.0439391 0.0807274 0.995767
-0.0590296 0.115569 -4.68237 -0.463447 0.0968061 0.880821
-1.35924 0.108886 -5.66224 -0.502965 -0.188926 0.843406
-1.30213 0.0708663 -5.60377 -0.547928 -0.185669 0.81566
-1.2343 0.0687969 -5.62186 -0.56694 -0.204844 0.797883
-0.329904 0.0500412 -4.88728 -0.535201 -0.11013 0.837515
-0.823365 0.0539447 -5.26158 0.590604 0.493934 -0.638135
-0.192841 0.0413577 -4.82408 -0.496915 -0.0265654 0.867393
0.138497 0.0301242 -4.57745 -0.482218 0.0561838 0.874248
0.368606 0.018301 -4.43178 -0.263212 0.27342 0.925181
-1.93986 -0.0556024 -6.22009 -0.577908 -0.193195 0.792904
0.15196 -0.0772676 -4.61324 -0.450653 0.095489 0.887578
0.048522 -0.0845337 -4.66757 -0.525434 -0.122389 0.841986
0.359847 -0.0934253 -4.46453 -0.505244 -0.119698 0.854635
1.25365 -0.117284 -4.53344 -0.248481 0.0181539 0.968467
1.29455 -0.124432 -4.52964 -0.248481 0.0181539 0.968467
-2.0811 -0.213182 -6.30606 -0.524954 0.0771996 0.847622
-0.523926 -0.174335 -5.10776 -0.0812345 -0.590715 0.802781
0.545091 -0.159403 -4.38482 -0.53178 -0.322274 0.783167
-1.36273 -0.222965 -5.81806 -0.475075 -0.295648 0.828792
0.367906 -0.17959 -4.49979 -0.103977 -0.00271485 0.994576
-0.383553 -0.215448 -5.03578 -0.0893227 -0.0268098 0.995642
-0.613718 -0.228049 -5.23255 0.703779 0.288586 -0.649163
0.560362 -0.206416 -4.39566 -0.517045 -0.299974 0.801673
-0.950808 -0.251024 -5.46695 -0.0915387 -0.157864 0.983209
0.665094 -0.212157 -4.32467 0.0400539 0.0113854 0.999133
-0.484983 -0.243661 -5.13009 -0.0566789 -0.464084 0.883976
-0.61055 -0.251542 -5.25324 -0.0957373 -0.630278 0.770444
-1.4627 -0.286136 -5.82212 -0.264663 0.00843172 0.964304
-1.01698 -0.284217 -5.52856 -0.105595 -0.0872092 0.990578
0.643171 -0.227576 -4.34268 -0.531854 -0.320353 0.783904
0.560085 -0.238736 -4.40478 -0.541702 -0.317752 0.778198
0.692139 -0.2485 -4.32216 -0.33222 -0.22807 0.915213
0.633858 -0.245262 -4.34491 -0.527159 -0.309858 0.791259
0.751562 -0.283754 -4.29868 0.161309 -0.0960893 0.982215
-0.132137 -0.344427 -4.93918 -0.0762155 0.13869 0.987399
0.0635505 -0.333806 -4.7649 -0.290503 0.0692626 0.954364
0.497766 -0.323036 -4.47407 -0.282289 -0.131972 0.950208
-0.0192147 -0.37215 -4.86816 -0.101932 0.0398167 0.993994
0.672534 -0.337095 -4.3661 -0.241738 -0.202329 0.949013
0.69114 -0.354332 -4.36398 -0.241738 -0.202329 0.949013
0.865793 -0.35593 -4.25701 -0.382918 -0.221059 0.896943
-0.352693 -0.434241 -5.12174 0.0193375 -0.130486 0.991262
-2.10602 -0.478588 -5.65437 -0.334822 0.373842 0.864949
0.473451 -0.423488 -4.62003 -0.154255 -0.177096 0.97203
0.53011 -0.433773 -4.56966 -0.185954 -0.166977 0.968266
-1.08309 -0.541118 -5.67844 -0.362541 0.371595 0.854682
0.299879 -0.468356 -4.66944 -0.000877475 0.0347903 0.999394
-0.482865 -0.547972 -5.25318 0.0510476 0.115601 0.991983
0.0590956 -0.511662 -4.84765 -0.139805 0.170106 0.975458
1.29784 -0.441123 -4.04224 0.2189 0.339136 0.914915
0.845562 -0.470089 -4.30162 -0.539907 -0.29575 0.788056
1.16664 -0.464452 -4.11048 0.143177 0.34014 0.929411
0.508372 -0.52629 -4.61285 -0.135055 -0.0990952 0.98587
0.548977 -0.534553 -4.60247 -0.135055 -0.0990952 0.98587
0.310151 -0.542023 -4.68749 0.0135178 0.0247291 0.999603
-1.55607 -0.644092 -5.42739 -0.208852 0.583841 0.784545
-1.35665 -0.639883 -5.29105 -0.200523 0.493895 0.846084
2.67709 -0.693154 -5.48598 0.0571293 0.961951 0.267182
1.29632 -0.518868 -4.06158 0.224735 0.166559 0.960079
0.264866 -0.647915 -4.75916 -0.192638 0.209142 0.958723
2.98861 -0.764589 -5.39978 0.0522232 0.991005 0.123217
2.77616 -0.747254 -5.3618 0.0472897 0.987205 0.152284
0.131121 -0.703582 -4.86995 -0.212258 0.622416 0.753356
0.864217 -0.658043 -4.36409 0.176598 -0.578759 0.796148
-1.04344 -0.781559 -5.08943 -0.099936 0.858198 0.503497
0.970638 -0.662214 -4.29588 -0.250815 0.774551 -0.580657
2.94821 -0.840267 -5.32485 0.0395915 0.984576 0.170417
0.111726 -0.768497 -4.89852 -0.151077 0.710597 0.687188
0.97772 -0.681867 -4.28558 -0.205393 0.704073 -0.679776
0.865443 -0.695089 -4.36577 -0.193816 0.90906 -0.368843
-1.93529 -0.799023 -4.96062 -0.0982143 0.850752 0.516309
-0.67864 -0.833532 -4.99274 -0.0972199 0.856834 0.506343
1.24842 -0.705212 -4.1346 0.212959 -0.221337 0.951661
-0.936304 -0.850723 -4.88685 -0.114174 0.828734 0.547872
-1.82526 -0.846647 -4.81743 -0.106764 0.864649 0.490901
1.28139 -0.778581 -4.1511 0.204916 -0.106259 0.972995
0.869148 -0.851413 -4.41671 -0.487115 0.0290905 0.872853
0.649693 -0.896196 -4.58786 -0.242998 0.438564 0.865225
1.27439 -0.82733 -4.16302 0.166208 -0.105192 0.980464
-0.22888 -0.941547 -4.69871 -0.0929902 0.915604 0.391181
0.6298 -0.931687 -4.60748 -0.242195 0.533012 0.810704
2.59905 -1.01053 -4.85641 0.0175869 0.999131 0.0377946
-1.83521 -0.958673 -4.50427 -0.0986542 0.91433 0.392769
-2.32555 -0.942409 -4.40895 -0.0956351 0.905986 0.412363
1.27618 -0.906473 -4.20583 0.0844348 0.248944 0.96483
1.24848 -1.04055 -4.2512 0.00221062 0.664988 0.746851
-1.68825 -1.07439 -4.21345 -0.0527675 0.819396 0.570795
-1.91194 -1.13173 -4.06895 -0.0388215 0.802684 0.59514
0.471362 -1.18423 -4.1538 -0.000136682 0.892955 0.450146
-0.352258 -1.17728 -4.06384 -0.0315065 0.823528 0.5664
-1.66697 -1.17693 -3.91964 -0.0311076 0.829634 0.55744
-1.52969 -1.18717 -3.87652 -0.024173 0.854824 0.518355
0.907712 -1.23651 -3.93333 0.00452938 0.897392 0.44121
1.09055 -1.2559 -3.9579 0.00189289 0.872859 0.48797
1.12676 -1.2634 -3.9171 0.00511808 0.895735 0.44456
0.432554 -1.30953 -3.64426 0.0134284 0.943115 0.332195
1.41958 -1.35765 -3.59914 -0.00306861 0.860381 0.509643
-1.74681 1.88904 -6.0267 -0.452419 0.535823 0.712889
-1.67951 1.49542 -6.17723 0.848823 -0.163669 -0.502705
-1.78956 1.42515 -6.18733 0.937423 -0.27217 -0.217169
